D:\Training Data\IMG\center_2018_02_15_23_20_58_742.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_58_742.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_58_742.jpg,0,1,0,30.19032
D:\Training Data\IMG\center_2018_02_15_23_20_58_815.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_58_815.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_58_815.jpg,0,1,0,30.1903
D:\Training Data\IMG\center_2018_02_15_23_20_58_889.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_58_889.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_58_889.jpg,0,1,0,30.19029
D:\Training Data\IMG\center_2018_02_15_23_20_58_963.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_58_963.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_58_963.jpg,0,1,0,30.19027
D:\Training Data\IMG\center_2018_02_15_23_20_59_033.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_033.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_033.jpg,0,1,0,30.19033
D:\Training Data\IMG\center_2018_02_15_23_20_59_104.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_104.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_104.jpg,0,1,0,30.19084
D:\Training Data\IMG\center_2018_02_15_23_20_59_173.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_173.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_173.jpg,0,1,0,30.19003
D:\Training Data\IMG\center_2018_02_15_23_20_59_246.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_246.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_246.jpg,0,1,0,30.18929
D:\Training Data\IMG\center_2018_02_15_23_20_59_316.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_316.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_316.jpg,0,1,0,30.19106
D:\Training Data\IMG\center_2018_02_15_23_20_59_386.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_386.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_386.jpg,0,1,0,30.1901
D:\Training Data\IMG\center_2018_02_15_23_20_59_456.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_456.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_456.jpg,0,1,0,30.18971
D:\Training Data\IMG\center_2018_02_15_23_20_59_528.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_528.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_528.jpg,0,1,0,30.1905
D:\Training Data\IMG\center_2018_02_15_23_20_59_600.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_600.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_600.jpg,0,1,0,30.19039
D:\Training Data\IMG\center_2018_02_15_23_20_59_669.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_669.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_669.jpg,0,1,0,30.19038
D:\Training Data\IMG\center_2018_02_15_23_20_59_743.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_743.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_743.jpg,0,1,0,30.19039
D:\Training Data\IMG\center_2018_02_15_23_20_59_816.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_816.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_816.jpg,0,1,0,30.1903
D:\Training Data\IMG\center_2018_02_15_23_20_59_891.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_891.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_891.jpg,0,1,0,30.19032
D:\Training Data\IMG\center_2018_02_15_23_20_59_965.jpg,D:\Training Data\IMG\left_2018_02_15_23_20_59_965.jpg,D:\Training Data\IMG\right_2018_02_15_23_20_59_965.jpg,0,1,0,30.19033
D:\Training Data\IMG\center_2018_02_15_23_21_00_039.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_039.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_039.jpg,0,1,0,30.19042
D:\Training Data\IMG\center_2018_02_15_23_21_00_114.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_114.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_114.jpg,0,1,0,30.19032
D:\Training Data\IMG\center_2018_02_15_23_21_00_186.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_186.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_186.jpg,0,1,0,30.19025
D:\Training Data\IMG\center_2018_02_15_23_21_00_261.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_261.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_261.jpg,0,1,0,30.1903
D:\Training Data\IMG\center_2018_02_15_23_21_00_332.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_332.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_332.jpg,0,1,0,30.19015
D:\Training Data\IMG\center_2018_02_15_23_21_00_407.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_407.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_407.jpg,0,1,0,30.19038
D:\Training Data\IMG\center_2018_02_15_23_21_00_479.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_479.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_479.jpg,0,1,0,30.1903
D:\Training Data\IMG\center_2018_02_15_23_21_00_551.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_551.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_551.jpg,0,1,0,30.19012
D:\Training Data\IMG\center_2018_02_15_23_21_00_623.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_623.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_623.jpg,-0.05,1,0,30.18967
D:\Training Data\IMG\center_2018_02_15_23_21_00_696.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_696.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_696.jpg,-0.25,1,0,30.17475
D:\Training Data\IMG\center_2018_02_15_23_21_00_766.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_766.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_766.jpg,-0.4,1,0,30.15754
D:\Training Data\IMG\center_2018_02_15_23_21_00_833.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_833.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_833.jpg,0,1,0,30.18645
D:\Training Data\IMG\center_2018_02_15_23_21_00_900.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_900.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_900.jpg,0,1,0,30.18928
D:\Training Data\IMG\center_2018_02_15_23_21_00_970.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_00_970.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_00_970.jpg,0,1,0,30.18998
D:\Training Data\IMG\center_2018_02_15_23_21_01_037.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_037.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_037.jpg,0,1,0,30.19023
D:\Training Data\IMG\center_2018_02_15_23_21_01_105.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_105.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_105.jpg,0,1,0,30.19028
D:\Training Data\IMG\center_2018_02_15_23_21_01_182.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_182.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_182.jpg,0,1,0,30.19032
D:\Training Data\IMG\center_2018_02_15_23_21_01_250.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_250.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_250.jpg,0,1,0,30.19029
D:\Training Data\IMG\center_2018_02_15_23_21_01_326.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_326.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_326.jpg,0,1,0,30.19027
D:\Training Data\IMG\center_2018_02_15_23_21_01_399.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_399.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_399.jpg,-0.2,1,0,30.1804
D:\Training Data\IMG\center_2018_02_15_23_21_01_469.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_469.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_469.jpg,-0.35,1,0,30.16349
D:\Training Data\IMG\center_2018_02_15_23_21_01_538.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_538.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_538.jpg,0,1,0,30.18955
D:\Training Data\IMG\center_2018_02_15_23_21_01_609.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_609.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_609.jpg,0,1,0,30.18983
D:\Training Data\IMG\center_2018_02_15_23_21_01_680.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_680.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_680.jpg,0,1,0,30.19022
D:\Training Data\IMG\center_2018_02_15_23_21_01_751.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_751.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_751.jpg,0,1,0,30.19028
D:\Training Data\IMG\center_2018_02_15_23_21_01_827.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_827.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_827.jpg,0,1,0,30.19032
D:\Training Data\IMG\center_2018_02_15_23_21_01_903.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_903.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_903.jpg,0,1,0,30.19029
D:\Training Data\IMG\center_2018_02_15_23_21_01_979.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_01_979.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_01_979.jpg,0,1,0,30.19036
D:\Training Data\IMG\center_2018_02_15_23_21_02_051.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_051.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_051.jpg,0,1,0,30.19028
D:\Training Data\IMG\center_2018_02_15_23_21_02_128.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_128.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_128.jpg,-0.05,1,0,30.18971
D:\Training Data\IMG\center_2018_02_15_23_21_02_203.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_203.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_203.jpg,-0.25,1,0,30.17473
D:\Training Data\IMG\center_2018_02_15_23_21_02_277.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_277.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_277.jpg,0,1,0,30.18888
D:\Training Data\IMG\center_2018_02_15_23_21_02_348.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_348.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_348.jpg,0,1,0,30.19002
D:\Training Data\IMG\center_2018_02_15_23_21_02_419.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_419.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_419.jpg,0,1,0,30.19028
D:\Training Data\IMG\center_2018_02_15_23_21_02_494.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_494.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_494.jpg,0,1,0,30.19031
D:\Training Data\IMG\center_2018_02_15_23_21_02_564.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_564.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_564.jpg,0,1,0,30.19022
D:\Training Data\IMG\center_2018_02_15_23_21_02_636.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_636.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_636.jpg,0,1,0,30.19031
D:\Training Data\IMG\center_2018_02_15_23_21_02_707.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_707.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_707.jpg,-0.1,1,0,30.1878
D:\Training Data\IMG\center_2018_02_15_23_21_02_777.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_777.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_777.jpg,-0.3,1,0,30.16941
D:\Training Data\IMG\center_2018_02_15_23_21_02_850.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_850.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_850.jpg,0,1,0,30.19006
D:\Training Data\IMG\center_2018_02_15_23_21_02_920.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_920.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_920.jpg,0,1,0,30.18987
D:\Training Data\IMG\center_2018_02_15_23_21_02_993.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_02_993.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_02_993.jpg,0,1,0,30.19017
D:\Training Data\IMG\center_2018_02_15_23_21_03_063.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_063.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_063.jpg,0,1,0,30.19028
D:\Training Data\IMG\center_2018_02_15_23_21_03_134.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_134.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_134.jpg,0,1,0,30.19029
D:\Training Data\IMG\center_2018_02_15_23_21_03_201.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_201.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_201.jpg,0,1,0,30.19031
D:\Training Data\IMG\center_2018_02_15_23_21_03_274.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_274.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_274.jpg,-0.15,1,0,30.18413
D:\Training Data\IMG\center_2018_02_15_23_21_03_342.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_342.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_342.jpg,-0.3,1,0,30.16957
D:\Training Data\IMG\center_2018_02_15_23_21_03_409.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_409.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_409.jpg,-0.45,1,0,30.15161
D:\Training Data\IMG\center_2018_02_15_23_21_03_477.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_477.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_477.jpg,-0.6500001,1,0,30.12703
D:\Training Data\IMG\center_2018_02_15_23_21_03_551.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_551.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_551.jpg,-0.8000001,1,0,30.11005
D:\Training Data\IMG\center_2018_02_15_23_21_03_620.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_620.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_620.jpg,0,1,0,30.16623
D:\Training Data\IMG\center_2018_02_15_23_21_03_695.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_695.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_695.jpg,0,1,0,30.18282
D:\Training Data\IMG\center_2018_02_15_23_21_03_767.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_767.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_767.jpg,0,1,0,30.18835
D:\Training Data\IMG\center_2018_02_15_23_21_03_842.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_842.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_842.jpg,0,1,0,30.18998
D:\Training Data\IMG\center_2018_02_15_23_21_03_909.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_909.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_909.jpg,0,1,0,30.19028
D:\Training Data\IMG\center_2018_02_15_23_21_03_978.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_03_978.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_03_978.jpg,0,1,0,30.19141
D:\Training Data\IMG\center_2018_02_15_23_21_04_047.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_047.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_047.jpg,0,1,0,30.18921
D:\Training Data\IMG\center_2018_02_15_23_21_04_115.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_115.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_115.jpg,0,1,0,30.18944
D:\Training Data\IMG\center_2018_02_15_23_21_04_191.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_191.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_191.jpg,0,1,0,30.19005
D:\Training Data\IMG\center_2018_02_15_23_21_04_260.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_260.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_260.jpg,0,1,0,30.18937
D:\Training Data\IMG\center_2018_02_15_23_21_04_327.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_327.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_327.jpg,0.15,1,0,30.18386
D:\Training Data\IMG\center_2018_02_15_23_21_04_396.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_396.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_396.jpg,0.35,1,0,30.16413
D:\Training Data\IMG\center_2018_02_15_23_21_04_466.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_466.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_466.jpg,0,1,0,30.17873
D:\Training Data\IMG\center_2018_02_15_23_21_04_534.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_534.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_534.jpg,0,1,0,30.18838
D:\Training Data\IMG\center_2018_02_15_23_21_04_601.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_601.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_601.jpg,0,1,0,30.18965
D:\Training Data\IMG\center_2018_02_15_23_21_04_674.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_674.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_674.jpg,0,1,0,30.19008
D:\Training Data\IMG\center_2018_02_15_23_21_04_745.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_745.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_745.jpg,0,1,0,30.19015
D:\Training Data\IMG\center_2018_02_15_23_21_04_817.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_817.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_817.jpg,0,1,0,30.19018
D:\Training Data\IMG\center_2018_02_15_23_21_04_886.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_886.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_886.jpg,0,1,0,30.19023
D:\Training Data\IMG\center_2018_02_15_23_21_04_960.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_04_960.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_04_960.jpg,0,1,0,30.19085
D:\Training Data\IMG\center_2018_02_15_23_21_05_027.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_027.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_027.jpg,0,1,0,30.19063
D:\Training Data\IMG\center_2018_02_15_23_21_05_098.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_098.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_098.jpg,0,1,0,30.18999
D:\Training Data\IMG\center_2018_02_15_23_21_05_166.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_166.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_166.jpg,0,1,0,30.19132
D:\Training Data\IMG\center_2018_02_15_23_21_05_234.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_234.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_234.jpg,0,1,0,30.19081
D:\Training Data\IMG\center_2018_02_15_23_21_05_306.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_306.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_306.jpg,0,1,0,30.19073
D:\Training Data\IMG\center_2018_02_15_23_21_05_375.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_375.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_375.jpg,-0.1,1,0,30.18797
D:\Training Data\IMG\center_2018_02_15_23_21_05_443.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_443.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_443.jpg,-0.25,1,0,30.17482
D:\Training Data\IMG\center_2018_02_15_23_21_05_513.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_513.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_513.jpg,-0.45,1,0,30.15127
D:\Training Data\IMG\center_2018_02_15_23_21_05_582.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_582.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_582.jpg,-0.6000001,1,0,30.13266
D:\Training Data\IMG\center_2018_02_15_23_21_05_653.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_653.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_653.jpg,0,1,0,30.18204
D:\Training Data\IMG\center_2018_02_15_23_21_05_725.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_725.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_725.jpg,0,1,0,30.18791
D:\Training Data\IMG\center_2018_02_15_23_21_05_798.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_798.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_798.jpg,0,1,0,30.18989
D:\Training Data\IMG\center_2018_02_15_23_21_05_873.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_873.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_873.jpg,0,1,0,30.1914
D:\Training Data\IMG\center_2018_02_15_23_21_05_940.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_05_940.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_05_940.jpg,0,1,0,30.1906
D:\Training Data\IMG\center_2018_02_15_23_21_06_013.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_013.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_013.jpg,0,1,0,30.18998
D:\Training Data\IMG\center_2018_02_15_23_21_06_083.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_083.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_083.jpg,0,1,0,30.18989
D:\Training Data\IMG\center_2018_02_15_23_21_06_155.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_155.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_155.jpg,-0.2,1,0,30.17996
D:\Training Data\IMG\center_2018_02_15_23_21_06_223.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_223.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_223.jpg,0,1,0,30.18482
D:\Training Data\IMG\center_2018_02_15_23_21_06_295.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_295.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_295.jpg,0,1,0,30.18988
D:\Training Data\IMG\center_2018_02_15_23_21_06_365.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_365.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_365.jpg,0,1,0,30.19068
D:\Training Data\IMG\center_2018_02_15_23_21_06_435.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_435.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_435.jpg,0,1,0,30.19028
D:\Training Data\IMG\center_2018_02_15_23_21_06_509.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_509.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_509.jpg,0,1,0,30.19032
D:\Training Data\IMG\center_2018_02_15_23_21_06_577.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_577.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_577.jpg,-0.05,1,0,30.18985
D:\Training Data\IMG\center_2018_02_15_23_21_06_644.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_644.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_644.jpg,-0.2,1,0,30.18019
D:\Training Data\IMG\center_2018_02_15_23_21_06_717.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_717.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_717.jpg,-0.4,1,0,30.15775
D:\Training Data\IMG\center_2018_02_15_23_21_06_789.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_789.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_789.jpg,-0.5500001,1,0,30.13935
D:\Training Data\IMG\center_2018_02_15_23_21_06_858.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_858.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_858.jpg,-0.7500002,1,0,30.11464
D:\Training Data\IMG\center_2018_02_15_23_21_06_929.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_06_929.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_06_929.jpg,0,1,0,30.16233
D:\Training Data\IMG\center_2018_02_15_23_21_07_001.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_07_001.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_07_001.jpg,0,1,0,30.1818
D:\Training Data\IMG\center_2018_02_15_23_21_07_072.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_07_072.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_07_072.jpg,0,1,0,30.18876
D:\Training Data\IMG\center_2018_02_15_23_21_07_143.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_07_143.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_07_143.jpg,0,1,0,30.18992
D:\Training Data\IMG\center_2018_02_15_23_21_07_209.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_07_209.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_07_209.jpg,0,1,0,30.19022
D:\Training Data\IMG\center_2018_02_15_23_21_07_278.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_07_278.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_07_278.jpg,0,1,0,30.19034
D:\Training Data\IMG\center_2018_02_15_23_21_07_346.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_07_346.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_07_346.jpg,0,1,0,30.19028
D:\Training Data\IMG\center_2018_02_15_23_21_07_415.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_07_415.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_07_415.jpg,0,1,0,30.19032
D:\Training Data\IMG\center_2018_02_15_23_21_07_488.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_07_488.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_07_488.jpg,0,1,0,30.19031
D:\Training Data\IMG\center_2018_02_15_23_21_07_560.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_07_560.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_07_560.jpg,0,1,0,30.1903
D:\Training Data\IMG\center_2018_02_15_23_21_07_630.jpg,D:\Training Data\IMG\left_2018_02_15_23_21_07_630.jpg,D:\Training Data\IMG\right_2018_02_15_23_21_07_630.jpg,0,1,0,30.19029
